Yearnumber,Periodname,Provider Org Code,Provider Name,Commissioner Org Code,Commissioner Org Name,Nhs1 Population SUM,Nhs1 Number Calls Offered SUM,Nhs1 Calls Through 111 SUM,Nhs1 Calls Through Other SUM,Nhs1 Abandoned Calls SUM,Nhs1 Answered Calls SUM,Nhs1 Answered Through 111 SUM,Nhs1 Answered Through Other SUM,Nhs1 Answered 60sec SUM,Nhs1 Calls Person Triaged SUM,Nhs1 Cnt Caller Terminated SUM,Nhs1 Cnt Caller Referred SUM,Nhs1 Cnt Caller Given Info SUM,Nhs1 Cnt Other Reason SUM,Nhs1 Transferred To Ca SUM,Nhs1 Wtransferred To Ca SUM,Nhs1 Ave Wtransfer Time SUM,Nhs1 Person Offered Call Back SUM,Nhs1 Calls Back Within 10mins SUM,Nhs1 Ave Episode Length SUM,Nhs1 Amb Dispatches SUM,Nhs1 Recommend To Ae SUM,Nhs1 Recommend To Primcare SUM,Nhs1 Rec Contact Prim Com Care SUM,Nhs1 Rec Speak Prim Com Care SUM,Nhs1 Rec Dental Pharmacy SUM,Nhs1 Recommend To Other SUM,Nhs1 Not Recommend SUM,Nhs1 Given Health Information SUM,Nhs1 Recommended Home Care SUM,Nhs1 Recommended Non Clinical SUM,Nhs1 Time Call Handlers SUM,Nhs1 Time Clinical Staff SUM,Nhs1 Cost Call Handlers SUM,Nhs1 Cost Clinical Staff SUM,Ave_Wtransfer_Time_Minutes,Episode_Length_Minutes,Abandonment Rate,Total_Cost,Cost_Per_Answered_Call,A&E_Referral_Rate,PrimaryCare_Referral_Rate,Answered_60sec_Rate,Callback_10min_Compliance,Rank_Answered_60sec,Rank_Callback_Compliance,Combined_Rank,Calls_Offered_Per_1k,Calls_Answered_60sec_Per_1k,Ambulance_Dispatches_Per_1k
2015-16,Jul-15,111AD2,SUTTON & MERTON NHS 111,08T,NHS SUTTON CCG,411800,6387,6387,0,47,6340,6340,0,6043,5037,267,78,28,930,1520,502,00:00:46,1018,380,00:17:39,553,485,3105,2432,531,142,114,780,60,451,269,136636.5,42133.0,7921.0,4826.0,0.77,17.65,0.007358697354000313,12747.0,2.0105678233438486,0.07649842271293375,0.48974763406940064,95.31545741324922,37.32809430255403,223,307,265.0,15.509956289460904,14.674599320058281,1.342884895580379
2015-16,Jul-15,111AD3,KINGSTON & RICHMOND NHS 111,08J,NHS KINGSTON CCG,369000,3849,3849,0,26,3823,3823,0,3629,3178,190,67,18,370,940,308,00:01:15,632,275,00:17:23,337,364,1864,1396,390,78,76,537,60,280,197,136636.5,42133.0,7921.0,4826.0,1.25,17.38,0.006755001299038711,12747.0,3.3342924404917604,0.09521318336385037,0.4875752027203767,94.92545121632226,43.5126582278481,250,221,235.5,10.43089430894309,9.83468834688347,0.9132791327913279
2015-16,Jul-15,111AD4,NORTH WEST LONDON NHS 111,07P,NHS BRENT CCG,1196300,9711,9711,0,58,9653,9653,0,9241,7247,409,217,48,1732,2069,626,00:00:59,1443,572,00:17:18,915,721,4324,3230,901,193,152,1135,107,597,431,136636.5,42133.0,7921.0,4826.0,0.98,17.3,0.005972608382246936,12747.0,1.3205221174764321,0.07469180565627266,0.4479436444628613,95.73189681964156,39.63963963963964,197,271,234.0,8.117529047897683,7.724651007272423,0.7648583131321575
2015-16,Jul-15,111AD5,NORTH CENTRAL LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,1441000,22468,22468,0,82,21615,21615,0,20820,17381,1431,54,82,0,4021,2459,00:02:22,1562,674,00:12:34,2177,1747,9998,7384,1934,680,542,2917,455,930,1532,136636.5,42133.0,7921.0,4826.0,2.37,12.57,0.0036496350364963502,12747.0,0.5897293546148508,0.080823502197548,0.4625491556789267,96.32199861207495,43.149807938540334,152,228,190.0,15.591950034698126,14.448299791811243,1.5107564191533658
2015-16,Jul-15,111AD6,OUTER NORTH EAST LONDON NHS 111,08N,NHS REDBRIDGE CCG,1021900,17573,15701,1872,333,17240,15961,1279,16707,14975,1422,6,87,0,3528,1291,00:00:23,2246,1251,00:13:08,1596,1505,8687,6528,1865,294,599,2588,186,1006,1396,136636.5,42133.0,7921.0,4826.0,0.38,13.13,0.01894952483924202,12747.0,0.739385150812065,0.0872969837587007,0.5038863109048723,96.90835266821345,55.699020480854855,102,94,98.0,17.196398864859574,16.348957823661806,1.5617966532928858
2015-16,Jul-15,111AD7,SOUTH EAST LONDON NHS 111,07N,NHS BEXLEY CCG,1755300,22013,22011,2,86,21794,21792,2,21264,18086,0,0,0,3708,6027,3609,00:00:14,2418,1763,00:11:05,1468,2295,10583,8114,1771,698,649,3091,290,1703,1098,81534.0,77276.0,7921.0,4826.0,0.23,11.08,0.003906782355880616,12747.0,0.5848857483711113,0.10530421216848673,0.48559236487106544,97.56813801963843,72.9114971050455,61,31,46.0,12.540876203497978,12.114168518202018,0.8363242750526976
2015-16,Jul-15,111AD8,EAST LONDON & CITY NHS 111,08V,NHS TOWER HAMLETS CCG,884100,12712,12712,0,261,12451,12451,0,12149,9409,591,2,66,0,2349,978,00:00:30,1382,725,00:13:41,980,1224,5561,4219,930,412,207,1437,123,759,555,136636.5,42133.0,7921.0,4826.0,0.5,13.68,0.02053178099433606,12747.0,1.0237731909083607,0.09830535699943779,0.44663079270741307,97.57449200867401,52.460202604920404,60,114,87.0,14.3784639746635,13.741658183463409,1.1084718923198733
2015-16,Jul-15,111AD9,YORKSHIRE AND HUMBER NHS 111,02N,"NHS AIREDALE, WHARFEDALE AND CRAVEN CCG",5503900,117454,117454,0,1419,115429,115429,0,110218,98618,9297,15,437,7062,22492,3974,00:01:13,18513,4231,00:20:13,9377,8069,61143,38603,9216,13324,3848,16181,1186,5614,9381,805563.0,354329.0,7921.0,4826.0,1.22,20.22,0.012081325455071772,12747.0,0.110431520675047,0.0699044434240962,0.52970224120455,95.48553656360187,22.854210554745315,213,488,350.5,21.340140627555005,20.0254365086575,1.7037010120096658
2015-16,Jul-15,111AE1,MAINLAND SHIP NHS 111,10R,NHS PORTSMOUTH CCG,1854600,38578,35749,2829,149,38115,35943,2172,36719,33528,2585,16,74,1912,6235,2146,00:01:34,4089,1464,00:25:33,4000,2911,20798,13424,4894,2480,2446,3373,339,1907,1127,136636.5,42133.0,7921.0,4826.0,1.57,25.55,0.0038623049406397427,12747.0,0.334435261707989,0.07637413091958546,0.5456644365735275,96.33739997376361,35.803374908290536,150,327,238.5,20.801250943599698,19.79887846435889,2.156799309824221
2015-16,Jul-15,111AE2,BUCKINGHAMSHIRE NHS 111,10Y,NHS AYLESBURY VALE CCG,525000,11311,11311,0,41,11192,11192,0,10776,8020,605,2,14,2551,1586,588,00:01:26,998,349,00:31:57,810,812,5066,3742,987,337,483,849,96,557,196,136636.5,42133.0,7921.0,4826.0,1.43,31.95,0.003624790027406949,12747.0,1.1389385275196569,0.0725518227305218,0.45264474624731954,96.2830593280915,34.96993987975952,154,332,243.0,21.544761904761902,20.525714285714287,1.542857142857143
2015-16,Jul-15,111AE3,BERKSHIRE NHS 111,11D,NHS WOKINGHAM CCG,904800,17322,17322,0,71,17153,17153,0,16469,16098,868,70,22,95,3144,1112,00:01:23,2032,703,00:22:39,1705,1565,10365,7440,2270,655,760,1703,152,996,555,136636.5,42133.0,7921.0,4826.0,1.38,22.65,0.004098833852903822,12747.0,0.7431353116072991,0.09123768437008103,0.604267475077246,96.01235935404885,34.596456692913385,177,335,256.0,19.144562334217508,18.201812555260833,1.884394341290893
2015-16,Jul-15,111AE4,SOUTH EAST COAST NHS 111,10D,NHS SWALE CCG,4562700,90469,90469,0,896,88750,88750,0,80216,77597,4339,367,157,6290,22897,14037,00:01:01,8860,6839,00:11:56,8728,6570,50510,39262,7655,3594,343,11446,701,6046,4700,136636.5,42133.0,7921.0,4826.0,1.02,11.93,0.00990394499773403,12747.0,0.1436281690140845,0.0740281690140845,0.5691267605633803,90.38422535211268,77.18961625282166,391,18,204.5,19.82795274727683,17.580818375084927,1.9129024481118635
2015-16,Jul-15,111AE5,DORSET NHS 111,11J,NHS DORSET CCG,762400,18923,18917,6,501,17482,17479,3,15064,15329,1035,1040,31,47,3332,757,00:00:42,2575,533,00:18:57,1839,1101,9562,6220,1505,1837,289,2538,207,951,1380,138692.0,27579.0,7921.0,4826.0,0.7,18.95,0.026475717380964964,12747.0,0.7291499828394921,0.06297906418029973,0.5469625900926668,86.16863059146552,20.699029126213592,427,508,467.5,24.82030430220357,19.75865687303253,2.4121196222455406
2015-16,Jul-15,111AE6,BANES & WILTSHIRE NHS 111,99N,NHS WILTSHIRE CCG,664800,11388,11388,0,96,11292,11292,0,10664,9842,486,438,43,483,2586,790,00:00:36,1796,711,00:15:57,1425,865,6231,4425,1144,662,90,1231,122,610,499,136636.5,42133.0,7921.0,4826.0,0.6,15.95,0.008429926238145416,12747.0,1.1288522848034006,0.07660290471130003,0.5518065887353879,94.43854055968828,39.5879732739421,279,272,275.5,17.129963898916966,16.040914560770155,2.143501805054152
2015-16,Jul-15,111AE7,"BRISTOL, NORTH SOMERSET & SOUTH GLOUCESTERSHIRE NHS 111",11H,NHS BRISTOL CCG,929500,24650,24650,0,228,24422,24422,0,23063,20277,1060,714,128,2243,5244,1650,00:01:01,3594,1431,00:16:06,2822,1925,12708,8754,2259,1695,171,2651,277,1299,1075,136636.5,42133.0,7921.0,4826.0,1.02,16.1,0.00924949290060852,12747.0,0.5219474244533617,0.07882237327000245,0.5203505036442552,94.4353451805749,39.81636060100167,281,269,275.0,26.519634211941906,24.812264658418503,3.0360408821947287
2015-16,Jul-15,111AE8,GLOUCESTERSHIRE & SWINDON NHS 111,11M,NHS GLOUCESTERSHIRE CCG,838900,13563,13563,0,136,13427,13427,0,12724,11024,633,640,59,1071,2993,918,00:00:58,2075,869,00:15:47,1623,1061,6740,4930,1344,466,86,1514,153,710,651,136636.5,42133.0,7921.0,4826.0,0.97,15.78,0.010027280100272802,12747.0,0.9493557756758769,0.07901988530572726,0.5019736352126313,94.7642809264914,41.87951807228916,259,240,249.5,16.16760042913339,15.167481225414232,1.9346763619024914
2015-16,Jul-15,111AE9,SOMERSET NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,543600,12111,12111,0,309,11666,11666,0,11001,9260,593,43,8,1762,3567,2737,00:00:01,830,232,00:11:56,1076,719,5313,3850,1138,325,745,1407,25,763,619,116340.0,7553.0,7921.0,4826.0,0.02,11.93,0.0255139955412435,12747.0,1.0926624378535916,0.06163209326247214,0.4554260243442482,94.29967426710097,27.951807228915666,291,426,358.5,22.27924944812362,20.23730684326711,1.9793966151582048
2015-16,Jul-15,111AF1,CORNWALL NHS 111,11N,NHS KERNOW CCG,553200,12525,12474,51,1537,10242,10223,19,6368,9323,318,556,26,19,2069,544,00:00:52,1525,358,00:19:32,1201,603,5547,3851,1337,359,372,1600,169,497,934,81554.0,17125.0,7921.0,4826.0,0.87,19.53,0.12271457085828344,12747.0,1.244581136496778,0.058875219683655534,0.541593438781488,62.17535637570787,23.475409836065573,510,479,494.5,22.640997830802604,11.51120751988431,2.1710050614605927
2015-16,Jul-15,111AF2,DEVON NHS 111,99P,"NHS NORTHERN, EASTERN AND WESTERN DEVON CCG",1158100,29757,29677,80,3525,24501,24478,23,15170,22431,869,1087,70,44,5413,1192,00:00:39,4221,2056,00:15:45,2565,1619,14547,9876,3896,775,351,3349,484,917,1948,192630.0,44804.0,7921.0,4826.0,0.65,15.75,0.1184595221292469,12747.0,0.5202644790008571,0.06607893555365087,0.5937308681278315,61.91584016978899,48.70883676853826,511,155,333.0,25.69467230809084,13.099041533546325,2.214834642949659
2015-16,Jul-15,111AF3,BEDFORDSHIRE NHS 111,06F,NHS BEDFORDSHIRE CCG,434000,5383,5383,0,28,5316,5316,0,5117,3641,228,15,5,1427,748,305,00:01:19,443,162,00:27:58,368,423,2330,1532,429,369,77,443,66,247,130,136636.5,42133.0,7921.0,4826.0,1.32,27.97,0.005201560468140442,12747.0,2.3978555304740405,0.07957110609480812,0.4382994732881866,96.25658389766741,36.56884875846501,158,320,239.0,12.403225806451612,11.790322580645162,0.847926267281106
2015-16,Jul-15,111AF4,STAFFORDSHIRE NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,1112600,20549,20458,91,204,19401,19350,51,18428,16146,677,63,8,2507,7032,5754,00:00:01,1278,313,00:12:52,1695,1563,10030,7148,876,2006,832,2026,39,1288,699,193919.0,44683.0,7921.0,4826.0,0.02,12.87,0.009927490388826708,12747.0,0.6570279882480284,0.08056285758466059,0.5169836606360497,94.98479459821658,24.49139280125196,246,473,359.5,18.46935106956678,16.563005572532806,1.5234585655222004
2015-16,Jul-15,111AF5,NORTH WEST NHS 111,00R,NHS BLACKPOOL CCG,6726400,68649,68649,0,527,67484,67484,0,64036,60607,2978,0,599,3300,16797,7964,00:00:10,8833,4833,00:12:38,7877,6762,34484,23079,5982,5423,576,10908,1260,4477,5171,299078.0,200168.0,7921.0,4826.0,0.17,12.63,0.007676732363180818,12747.0,0.18888921818505128,0.10020152925137811,0.5109951988619524,94.89064074447276,54.71527227442545,251,100,175.5,10.205905090390104,9.520099904852522,1.1710573263558515
2015-16,Jul-15,111AF6,BLACKPOOL NHS 111,00R,NHS BLACKPOOL CCG,467200,14654,14654,0,114,14292,14292,0,13629,12673,996,0,10,613,2825,2061,00:00:13,764,488,00:07:32,987,1311,7958,6536,1077,345,117,2300,95,668,1537,47383.0,29814.0,7921.0,4826.0,0.22,7.53,0.007779445885082571,12747.0,0.8918975650713686,0.0917296389588581,0.5568150013993842,95.36104114189756,63.87434554973822,221,62,141.5,31.365582191780824,29.171660958904113,2.112585616438356
2015-16,Aug-15,111AA1,NORTH EAST ENGLAND NHS 111,00N,NHS SOUTH TYNESIDE CCG,2623300,59162,57079,2083,279,51053,49350,1703,50293,47268,1570,244,1257,1796,16127,8551,00:01:01,7576,2971,00:16:20,7671,4351,26213,16546,6373,3294,3106,5927,911,2660,2356,720592.0,137217.0,7921.0,4826.0,1.02,16.33,0.004715864913288935,12747.0,0.24968170332791412,0.08522515816896167,0.5134468101776585,98.51135094901376,39.21594508975713,19,278,148.5,22.552510197080014,19.171654023558112,2.9241794686082416
2015-16,Aug-15,111AA2,LINCOLNSHIRE NHS 111,03T,NHS LINCOLNSHIRE EAST CCG,733200,16434,16434,0,84,16350,16350,0,15872,12784,448,403,57,2658,3007,1351,00:00:46,1656,803,00:12:08,1768,1208,8267,5946,1680,641,312,1229,120,661,448,136636.5,42133.0,7921.0,4826.0,0.77,12.13,0.00511135450894487,12747.0,0.7796330275229357,0.07388379204892967,0.5056269113149847,97.07645259938838,48.490338164251206,90,159,124.5,22.414075286415713,21.647572285870158,2.4113475177304964
2015-16,Aug-15,111AA3,LUTON NHS 111,06P,NHS LUTON CCG,213700,3018,3018,0,11,2995,2995,0,2956,3265,204,18,0,0,639,255,00:01:18,384,140,00:23:09,396,287,2082,1424,438,220,158,342,43,167,132,136636.5,42133.0,7921.0,4826.0,1.3,23.15,0.003644797879390325,12747.0,4.256093489148581,0.09582637729549248,0.6951585976627713,98.69782971619365,36.45833333333333,13,322,167.5,14.12260177819373,13.832475432849789,1.8530650444548433
2015-16,Aug-15,111AA4,NOTTINGHAM CITY NHS 111,04K,NHS NOTTINGHAM CITY CCG,1002400,21485,21373,112,121,21079,20970,109,19970,18622,2,2,2,2451,4334,1743,00:00:17,2591,1312,00:10:32,1866,1735,9822,6462,2203,1157,486,4713,191,946,3576,77215.0,41512.0,7921.0,4826.0,0.28,10.53,0.005631836164766116,12747.0,0.6047250818350016,0.08230940746714739,0.4659613833673324,94.73883960339674,50.636819760710154,260,133,196.5,21.433559457302476,19.92218675179569,1.8615323224261773
2015-16,Aug-15,111AA5,DERBYSHIRE NHS 111,04J,NHS NORTH DERBYSHIRE CCG,1006500,23165,22459,706,161,22654,21985,669,21394,22273,1,3,2,375,5425,2105,00:00:12,3320,1669,00:11:08,2069,1929,13024,8361,3817,846,880,4371,239,1196,2936,80918.0,33568.0,7921.0,4826.0,0.2,11.13,0.006950140297863156,12747.0,0.5626820870486449,0.0851505252935464,0.5749095082546128,94.43806833230335,50.27108433734939,280,138,209.0,23.015399900645804,21.25583705911575,2.055638350720318
2015-16,Aug-15,111AA6,ISLE OF WIGHT NHS 111,10L,NHS ISLE OF WIGHT CCG,140000,5576,5550,26,106,5235,5212,23,5019,4984,41,37,15,158,864,845,00:00:39,19,7,00:07:49,553,366,3306,1907,777,622,260,499,121,290,88,33342.0,10893.0,8384.0,5012.0,0.65,7.82,0.019010043041606885,13396.0,2.5589302769818527,0.06991404011461318,0.6315186246418338,95.87392550143267,36.84210526315789,189,313,251.0,39.82857142857143,35.85,3.95
2015-16,Aug-15,111AA7,INNER NORTH WEST LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,568200,8423,8423,0,33,8081,8081,0,7828,8052,906,161,55,0,1669,1115,00:02:27,554,271,00:12:40,986,735,4497,3234,1015,248,316,1518,238,326,954,136636.5,42133.0,7921.0,4826.0,2.45,12.67,0.003917843998575329,12747.0,1.5774037866600668,0.09095408984036629,0.5564905333498329,96.86919935651528,48.91696750902527,105,151,128.0,14.824005631819782,13.776839141147484,1.7353044702569518
2015-16,Aug-15,111AA9,HILLINGDON LONDON NHS 111,08G,NHS HILLINGDON CCG,295700,10958,10958,0,44,10914,10914,0,10629,8635,410,63,38,1768,2352,938,00:00:55,1414,705,00:14:49,1109,805,5301,4004,1005,292,179,1241,113,624,504,136636.5,42133.0,7921.0,4826.0,0.92,14.82,0.004015331264829348,12747.0,1.1679494227597582,0.07375847535275792,0.4857064321055525,97.38867509620671,49.858557284299856,71,144,107.5,37.05782888062225,35.945214744673656,3.7504227257355427
2015-16,Aug-15,111AB1,CROYDON NHS 111,07V,NHS CROYDON CCG,380800,4793,4793,0,17,4776,4776,0,4636,3912,187,115,23,539,1104,444,00:01:08,660,291,00:14:56,476,392,2375,1779,486,110,130,539,54,272,213,136636.5,42133.0,7921.0,4826.0,1.13,14.93,0.0035468391404131026,12747.0,2.6689698492462313,0.08207705192629816,0.4972780569514238,97.06867671691792,44.09090909090909,92,213,152.5,12.586659663865547,12.17436974789916,1.25
2015-16,Aug-15,111AB2,HERTFORDSHIRE NHS 111,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,1143000,29188,23298,5890,209,25523,22271,3252,24702,20388,0,45,0,5090,5487,4464,00:00:43,1023,737,00:09:51,2121,1899,13115,9379,2651,1085,842,2411,508,1361,542,413374.0,178759.0,7921.0,4826.0,0.72,9.85,0.007160476908318487,12747.0,0.4994318849665008,0.07440347921482585,0.513850252713239,96.7832934999804,72.04301075268818,113,36,74.5,25.53630796150481,21.611548556430446,1.8556430446194228
2015-16,Aug-15,111AB3,GREAT YARMOUTH AND WAVENEY NHS 111,06M,NHS GREAT YARMOUTH AND WAVENEY CCG,215100,5584,5400,184,4,5580,5396,184,5554,5004,6,0,6,564,1462,701,00:05:48,761,232,00:15:37,465,348,2919,1718,962,239,366,906,65,274,567,24990.85,10026.0,7921.0,4826.0,5.8,15.62,0.0007163323782234957,12747.0,2.2844086021505374,0.06236559139784946,0.5231182795698924,99.53405017921146,30.486202365308806,3,389,196.0,25.96001859600186,25.820548582054858,2.1617852161785214
2015-16,Aug-15,111AB4,OXFORDSHIRE NHS 111,10Q,NHS OXFORDSHIRE CCG,658400,15625,15531,94,55,15431,15338,93,14868,13270,1429,27,8,697,2335,919,00:01:22,1416,409,00:21:28,1277,1132,8599,5886,1876,835,1009,1253,91,680,481,136636.5,42133.0,7921.0,4826.0,1.37,21.47,0.00352,12747.0,0.826064415786404,0.07335882314820816,0.5572548765472102,96.35150022681614,28.88418079096045,149,411,280.0,23.731773997569864,22.5820170109356,1.93955042527339
2015-16,Aug-15,111AB9,NORFOLK NHS 111,06W,NHS NORWICH CCG,783600,27820,24264,3556,1175,23593,21419,2174,19474,17311,0,0,484,5798,4061,2971,00:01:10,1090,732,00:09:01,1914,1485,10166,6840,2467,859,1246,2500,484,1036,980,136636.5,42133.0,7921.0,4826.0,1.17,9.02,0.042235801581595976,12747.0,0.5402873733734582,0.06294239816894842,0.43089051837409403,82.5414317806129,67.1559633027523,440,55,247.5,35.502807554874934,24.851965288412455,2.442572741194487
2015-16,Aug-15,111AC2,SUFFOLK NHS 111,06L,NHS IPSWICH AND EAST SUFFOLK CCG,626600,14464,14464,0,58,14406,14406,0,13856,12137,405,366,23,1475,2973,1806,00:00:33,1167,618,00:10:30,1349,1170,7922,5341,1688,893,469,1227,73,647,507,136636.5,42133.0,7921.0,4826.0,0.55,10.5,0.0040099557522123895,12747.0,0.8848396501457726,0.08121615993336109,0.5499097598222963,96.18214632791893,52.95629820051414,165,112,138.5,23.083306734759017,22.112990743696137,2.1528886051707627
2015-16,Aug-15,111AC3,NORTH ESSEX NHS 111,07H,NHS WEST ESSEX CCG,1007700,20593,20291,302,9,20584,20283,301,20422,18634,32,3,19,1896,5521,2710,00:06:41,2811,904,00:15:58,1332,1434,11211,6784,3571,856,992,3665,275,1217,2173,97979.56667,41876.91667,7921.0,4826.0,6.68,15.97,0.00043704171320351577,12747.0,0.6192673921492421,0.06966575981344733,0.5446463272444617,99.21298095608239,32.15937388829598,5,366,185.5,20.43564552942344,20.265952168304057,1.3218219708246501
2015-16,Aug-15,111AC4,SOUTH ESSEX NHS 111,99F,NHS CASTLE POINT AND ROCHFORD CCG,771500,16399,16107,292,4,16395,16105,290,16273,14004,191,41,10,2149,4470,2387,00:02:28,2004,410,00:12:44,1095,1256,8662,5617,2469,576,977,2014,212,1208,594,2967.3,1510.916667,7921.0,4826.0,2.47,12.73,0.0002439173120312214,12747.0,0.7774931381518756,0.07660872217139372,0.5283318084781946,99.25587069228423,20.459081836327346,4,509,256.5,21.25599481529488,21.092676604018145,1.4193130265716138
2015-16,Aug-15,111AC5,CAMBRIDGESHIRE & PETERBOROUGH NHS 111,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,871900,24527,15137,9390,78,19283,14380,4903,18891,15492,23,14,251,3503,4310,3495,00:00:36,815,615,00:10:00,1661,1193,10796,6175,3667,954,232,1610,310,987,313,408415.0,138520.0,7921.0,4826.0,0.6,10.0,0.003180168793574428,12747.0,0.6610485920240626,0.06186796660270705,0.5598713893066432,97.96712129855312,75.4601226993865,29,23,26.0,28.130519554994837,21.666475513246933,1.9050349810758114
2015-16,Aug-15,111AC6,NORTHAMPTONSHIRE NHS 111,03V,NHS CORBY CCG,702300,16738,16738,0,72,16448,16448,0,15501,14875,0,1,0,1572,3438,1329,00:00:14,2109,1087,00:10:34,1274,1434,8892,6545,1975,372,319,2956,139,782,2035,68853.0,32882.0,7921.0,4826.0,0.23,10.57,0.004301589198231569,12747.0,0.774987840466926,0.08718385214007782,0.540612840466926,94.24246108949417,51.541014698909436,295,125,210.0,23.833119749394843,22.07176420333191,1.8140395842232664
2015-16,Aug-15,111AC7,MILTON KEYNES NHS 111,04F,NHS MILTON KEYNES CCG,268900,4663,4663,0,14,4649,4649,0,4513,3962,166,132,26,363,997,443,00:00:30,554,240,00:13:35,400,432,2557,1721,450,386,75,498,64,263,171,136636.5,42133.0,7921.0,4826.0,0.5,13.58,0.0030023589963542783,12747.0,2.7418799741879973,0.09292320929232092,0.5500107550010755,97.07463970746397,43.32129963898917,91,226,158.5,17.341018966158423,16.78319077724061,1.4875418371141689
2015-16,Aug-15,111AC8,LEICESTERSHIRE & RUTLAND NHS 111,04C,NHS LEICESTER CITY CCG,1044200,19235,19235,0,127,18799,18799,0,17799,16886,1,1,1,1910,3895,1565,00:00:15,2330,1151,00:10:37,1740,1556,8616,5566,2238,812,475,4499,173,860,3466,72061.0,37501.0,7921.0,4826.0,0.25,10.62,0.006602547439563296,12747.0,0.6780679823394862,0.0827703601255386,0.4583222511835736,94.68056811532529,49.39914163090129,264,147,205.5,18.420800612909403,17.045585136946947,1.6663474430185787
2015-16,Aug-15,111AC9,WEST MIDLANDS NHS 111,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,4618700,77539,76528,1011,252,76675,75772,903,74752,69469,0,0,0,7206,18363,6108,00:00:42,12255,6188,00:14:01,6830,4820,39507,26538,8205,4764,4646,13666,853,4310,8503,386343.9,269226.5833,7921.0,4826.0,0.7,14.02,0.003249977430712287,12747.0,0.16624714704923377,0.06286273231170525,0.5152526899250082,97.49201173785458,50.493676050591596,67,137,102.0,16.788057245545286,16.184640699764003,1.4787710827722087
2015-16,Aug-15,111AD1,WANDSWORTH NHS 111,08X,NHS WANDSWORTH CCG,317000,3721,3721,0,17,3704,3704,0,3582,3016,174,72,17,425,881,393,00:00:42,487,218,00:15:12,340,287,1835,1401,328,106,76,478,53,246,179,136636.5,42133.0,7921.0,4826.0,0.7,15.2,0.004568664337543671,12747.0,3.441414686825054,0.07748380129589633,0.49541036717062636,96.70626349892008,44.76386036960985,121,209,165.0,11.738170347003155,11.29968454258675,1.0725552050473186
2015-16,Aug-15,111AD2,SUTTON & MERTON NHS 111,08T,NHS SUTTON CCG,411800,6568,6568,0,21,6547,6547,0,6332,5304,244,82,27,890,1494,609,00:00:56,885,417,00:15:08,585,545,3339,2502,678,159,129,706,67,395,244,136636.5,42133.0,7921.0,4826.0,0.93,15.13,0.003197320341047503,12747.0,1.9469986253245761,0.08324423400030548,0.5100045822514129,96.7160531541164,47.11864406779661,119,178,148.5,15.949490043710538,15.37639630888781,1.420592520641088
2015-16,Aug-15,111AD3,KINGSTON & RICHMOND NHS 111,08J,NHS KINGSTON CCG,369000,3791,3791,0,12,3779,3779,0,3657,3083,152,65,12,467,860,348,00:00:36,512,247,00:14:37,351,319,1879,1405,363,111,63,471,45,266,160,136636.5,42133.0,7921.0,4826.0,0.6,14.62,0.0031653917172250064,12747.0,3.373114580576872,0.08441386610214342,0.4972214871659169,96.77163270706536,48.2421875,114,161,137.5,10.273712737127372,9.910569105691058,0.9512195121951219
2015-16,Aug-15,111AD4,NORTH WEST LONDON NHS 111,07P,NHS BRENT CCG,1196300,9638,9638,0,49,9589,9589,0,9285,7447,406,228,39,1469,2129,870,00:00:54,1259,639,00:15:04,915,781,4441,3382,882,177,170,1140,111,599,430,136636.5,42133.0,7921.0,4826.0,0.9,15.07,0.005084042332434115,12747.0,1.3293356971529877,0.08144749191782251,0.46313484200646576,96.82970069871728,50.75456711675933,107,130,118.5,8.05650756499206,7.7614310791607455,0.7648583131321575
2015-16,Aug-15,111AD5,NORTH CENTRAL LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,1441000,21725,21725,0,70,20954,20954,0,20205,17034,1258,114,78,0,3980,2603,00:01:31,1377,649,00:12:23,2380,1713,9816,7087,1971,758,566,2559,430,795,1334,136636.5,42133.0,7921.0,4826.0,1.52,12.38,0.003222094361334868,12747.0,0.6083325379402501,0.08175050109764245,0.4684547103178391,96.4255034838217,47.131445170660854,143,177,160.0,15.076335877862595,14.021512838306732,1.6516308119361556
